#{"t_start": 1765739023.2851405, "env_id": "None"}
r,l,t
208.737843,1001,3801.832828
200.948622,1001,3838.65309
194.984689,1001,3875.425855
180.644971,1001,3912.229944
199.146634,1001,3948.888109
199.463791,1001,3985.553793
196.434972,1001,4022.302898
202.591499,1001,4059.028694
198.648021,1001,4095.80453
199.75639,1001,4132.655913
196.943715,1001,4169.832357
199.198718,1001,4207.038445
176.632537,1001,4244.337414
208.164653,1001,4281.429846
186.924429,1001,4318.329632
201.466256,1001,4355.278237
197.355246,1001,4392.098651
203.156006,1001,4428.789251
189.241448,1001,4465.587025
196.991194,1001,4502.409865
198.561454,1001,4539.230147
194.728551,1001,4575.930595
189.535611,1001,4612.590238
202.83338,1001,4649.490085
207.250393,1001,4686.69149
198.879277,1001,4723.714074
192.698079,1001,4760.458406
181.128728,1001,4797.454422
210.75209,1001,4834.619934
198.645268,1001,4871.860049
212.24569,1001,4909.02201
211.547003,1001,4946.021569
203.799501,1001,4982.627201
200.885,1001,5019.315547
209.244987,1001,5056.403493
209.652684,1001,5093.754519
200.56981,1001,5130.526752
212.807164,1001,5167.268234
214.452191,1001,5204.045243
204.661702,1001,5240.749721
208.070972,1001,5277.447034
207.228577,1001,5312.920666
207.11836,1001,5349.671693
199.210099,1001,5386.476095
211.49458,1001,5423.495499
207.579074,1001,5460.558363
211.858521,1001,5497.203264
220.041137,1001,5533.932968
204.576397,1001,5570.722005
212.877129,1001,5607.442414
209.836438,1001,5644.126514
211.946041,1001,5681.01764
208.09687,1001,5717.944056
211.055302,1001,5754.796052
214.330549,1001,5791.516223
202.277329,1001,5828.318341
205.525897,1001,5865.020633
131.736653,614,5888.955704
209.334013,1001,5925.916691
212.543206,1001,5962.701427
207.228687,1001,5999.560104
216.00948,1001,6036.419001
212.282173,1001,6073.19138
205.683427,1001,6109.928035
209.945491,1001,6146.724263
200.662355,1001,6183.812056
210.762937,1001,6220.705164
216.305696,1001,6257.512572
218.113209,1001,6294.321703
211.803836,1001,6330.034037
208.290963,1001,6367.38636
212.937326,1001,6404.030776
212.765884,1001,6440.860099
210.736252,1001,6477.633111
218.712579,1001,6514.571636
205.85729,1001,6551.4545
214.510428,1001,6588.192124
214.526277,1001,6624.985227
218.710021,1001,6661.631611
218.018537,1001,6698.301584
217.485804,1001,6735.159644
220.958009,1001,6771.793106
218.90283,1001,6808.545476
206.810034,1001,6845.312227
219.233903,1001,6882.172877
217.614056,1001,6919.093513
201.478186,1001,6955.874016
215.753238,1001,6992.636917
223.755164,1001,7029.494198
214.364981,1001,7066.654404
222.3885,1001,7103.973445
216.237046,1001,7141.355765
216.055753,1001,7178.290531
221.698668,1001,7215.023637
219.527599,1001,7251.74054
223.824149,1001,7288.475162
217.534177,1001,7325.236479
216.464718,1001,7362.096617
222.289376,1001,7398.849146
221.247477,1001,7435.441149
215.702783,1001,7472.129195
215.586505,1001,7508.863687
219.061018,1001,7545.574183
217.930829,1001,7582.348806
218.354864,1001,7619.462713
223.23954,1001,7656.535264
218.316561,1001,7693.599637
223.683706,1001,7730.574904
224.474105,1001,7767.764737
217.296775,1001,7805.132951
222.084927,1001,7842.432617
225.699132,1001,7879.579291
224.230866,1001,7916.54832
227.100263,1001,7953.580913
210.436039,1001,7989.302586
220.498487,1001,8026.119512
220.709022,1001,8062.787824
228.26886,1001,8099.587962
226.762077,1001,8136.471948
225.423479,1001,8173.357589
215.237418,1001,8210.050727
224.59359,1001,8246.766456
221.462744,1001,8283.517561
216.08096,1001,8320.247929
223.050812,1001,8357.139127
215.51162,1001,8393.932771
225.122907,1001,8430.676383
215.237888,1001,8467.412751
223.28604,1001,8504.145384
216.832443,1001,8540.942921
217.598757,1001,8577.865295
227.983129,1001,8614.549304
226.156142,1001,8651.664353
227.171406,1001,8688.684796
221.283946,1001,8725.552794
227.46997,1001,8762.309858
228.114865,1001,8799.120771
222.946094,1001,8835.88818
225.422029,1001,8872.643016
212.18769,1001,8909.557648
219.205694,1001,8946.446765
227.341899,1001,8983.452162
219.253609,1001,9020.323861
223.885588,1001,9057.044127
224.934458,1001,9093.949936
221.987733,1001,9130.668291
228.044001,1001,9167.359672
228.468479,1001,9204.188958
226.336249,1001,9240.891553
226.001618,1001,9277.666289
