#{"t_start": 1765728011.7401297, "env_id": "None"}
r,l,t
86.665731,1001,4092.994276
85.677495,1001,4128.723169
86.294531,1001,4164.380486
85.768953,1001,4200.115836
84.84996,1001,4235.920786
87.427521,1001,4272.002705
86.708106,1001,4308.130423
86.88487,1001,4344.532513
85.955709,1001,4380.744829
87.102824,1001,4416.855531
86.247125,1001,4452.72627
85.770851,1001,4488.467769
86.80009,1001,4524.252486
87.615027,1001,4559.950244
85.062318,1001,4595.769508
86.308436,1001,4631.55377
85.973733,1001,4667.274106
86.239852,1001,4702.941022
82.898904,1001,4738.67354
84.584999,1001,4774.531512
87.146401,1001,4810.32324
83.404346,1001,4846.363889
87.846796,1001,4882.21895
86.355359,1001,4918.075147
87.416516,1001,4953.825404
87.990101,1001,4989.630029
86.73163,1001,5025.464132
85.888706,1001,5061.41844
86.753118,1001,5097.27856
86.216817,1001,5133.060369
85.540211,1001,5168.892483
85.644935,1001,5204.595093
86.174475,1001,5240.318562
88.359515,1001,5276.336813
87.015728,1001,5312.045152
86.988528,1001,5346.211828
86.718023,1001,5381.893925
87.353401,1001,5417.939014
86.597011,1001,5454.249866
86.935583,1001,5490.507886
87.297523,1001,5526.346703
85.254345,1001,5562.262542
85.145838,1001,5598.013669
87.5496,1001,5633.875034
88.385412,1001,5669.685398
86.199199,1001,5705.617633
87.496899,1001,5741.485112
87.975355,1001,5777.133425
88.045149,1001,5813.411188
87.916034,1001,5849.165198
86.685476,1001,5884.882577
87.940838,1001,5920.664732
86.050852,1001,5956.556985
87.983654,1001,5992.421967
88.441971,1001,6028.166351
88.165411,1001,6063.879983
89.27837,1001,6099.694207
86.094689,1001,6135.661768
89.169961,1001,6171.340483
88.647543,1001,6207.126643
88.491146,1001,6242.933146
87.72865,1001,6278.636075
88.78527,1001,6314.396645
88.592765,1001,6350.173519
88.050207,1001,6385.863379
89.452898,1001,6421.611553
88.000807,1001,6457.332193
88.665332,1001,6493.043573
88.771965,1001,6529.012295
88.683675,1001,6565.148839
87.601688,1001,6601.031403
87.577539,1001,6636.919761
88.347677,1001,6672.760639
87.378413,1001,6708.696086
89.701759,1001,6744.503373
90.158054,1001,6780.182046
88.990951,1001,6815.947962
89.148662,1001,6851.642815
87.860924,1001,6887.52224
86.601928,1001,6923.249419
88.623747,1001,6957.700255
88.703453,1001,6993.44247
88.643558,1001,7029.224065
88.073996,1001,7064.928076
89.18175,1001,7100.711347
89.424683,1001,7136.417585
89.396542,1001,7172.15984
89.816149,1001,7208.032949
89.649909,1001,7243.900629
89.494995,1001,7279.772021
89.185158,1001,7315.764563
90.138223,1001,7351.372994
90.81179,1001,7387.206457
90.220685,1001,7423.091043
89.625144,1001,7458.914871
89.350645,1001,7494.675586
88.17912,1001,7530.578157
89.38154,1001,7566.44823
88.729015,1001,7602.283396
90.186121,1001,7638.210641
90.07251,1001,7674.041723
88.525413,1001,7710.104819
90.192689,1001,7746.086603
89.538256,1001,7782.156595
90.524096,1001,7818.109383
90.281134,1001,7853.928404
88.735879,1001,7889.619793
90.736036,1001,7925.296789
89.888838,1001,7960.951331
90.151132,1001,7996.603815
90.402737,1001,8032.334294
89.934178,1001,8067.920375
89.198393,1001,8103.648501
89.246244,1001,8139.412831
88.623187,1001,8175.276579
89.047563,1001,8210.9674
90.121282,1001,8246.715421
89.143073,1001,8282.566737
89.950118,1001,8318.288675
89.587286,1001,8354.170919
89.175124,1001,8389.765397
90.475535,1001,8425.466576
89.802139,1001,8461.241946
89.52694,1001,8497.001908
88.603221,1001,8531.235
89.557536,1001,8566.979836
90.177673,1001,8602.606861
90.070486,1001,8638.412881
89.686602,1001,8674.28865
89.543163,1001,8710.09901
89.196396,1001,8745.949544
90.276495,1001,8781.760606
90.429251,1001,8817.560445
90.406102,1001,8853.274035
90.71091,1001,8888.9853
89.730242,1001,8924.682934
90.65341,1001,8960.343734
90.677711,1001,8996.150033
