#{"t_start": 1765675346.8439083, "env_id": "None"}
r,l,t
19.154596,175,18839.908013
157.268476,1001,18877.624621
173.02776,1001,18916.298566
146.469066,1001,18954.49271
141.619526,1001,18992.251771
16.612355,139,18997.468312
19.008714,184,19005.665781
45.42887,513,19024.928991
147.313058,1001,19062.546716
163.067083,1001,19099.805745
17.292166,172,19106.658195
16.067566,148,19112.129566
146.539796,1001,19149.47004
155.119148,1001,19187.310997
177.815942,1001,19224.641743
176.756075,1001,19263.04813
183.843515,1001,19301.808008
179.976803,1001,19339.615689
134.256977,1001,19376.95249
16.990681,259,19387.207784
18.673335,147,19394.169423
116.562997,1001,19431.898764
178.936978,1001,19470.797243
47.610111,433,19486.35965
102.79848,1001,19524.625278
148.303154,1001,19562.237229
81.960621,518,19582.182302
143.984719,1001,19620.427718
177.897431,1001,19657.592294
34.949684,285,19670.138841
19.363955,237,19678.633372
201.317828,1001,19716.751328
