#{"t_start": 1765675345.356593, "env_id": "None"}
r,l,t
167.861365,1001,18504.475487
170.089284,1001,18541.69888
18.774167,187,18549.004194
146.725836,1001,18587.293135
168.563093,1001,18624.910652
73.305314,654,18648.369219
22.290641,308,18661.207934
74.531715,618,18683.518584
167.771791,1001,18721.225616
18.717832,160,18728.592605
77.347824,492,18747.580753
21.501889,207,18755.050638
88.084814,756,18784.022754
157.369579,1001,18822.798061
162.005647,1001,18860.519486
50.57999,416,18876.053485
82.459468,625,18900.080024
28.527942,294,18911.472376
161.573474,1001,18950.159049
165.812819,1001,18987.93748
97.267755,639,19013.017381
174.091083,1001,19050.148415
19.462845,297,19061.071097
21.309237,217,19069.905062
158.840459,1001,19107.18835
160.517665,1001,19145.037506
152.212837,1001,19182.878009
136.152845,1001,19220.229827
17.493558,164,19226.764483
165.718377,1001,19265.154182
17.021537,165,19271.688116
16.433087,246,19282.487054
134.377265,1001,19319.799993
180.322477,1001,19357.090639
97.743033,661,19381.445935
18.579428,141,19386.69183
19.171068,567,19409.835489
141.646819,1001,19447.662417
20.459603,224,19456.22766
164.786888,1001,19494.439941
21.578981,229,19502.651663
172.281745,1001,19540.42004
184.552608,1001,19579.037872
21.545539,218,19589.410446
149.192386,1001,19627.164621
138.245529,1001,19664.289169
168.40159,1001,19700.396681
35.200276,383,19716.302688
49.388134,563,19738.31837
