#{"t_start": 1765675345.8529766, "env_id": "None"}
r,l,t
41.682259,438,18443.453602
19.945799,204,18451.442106
106.57064,1001,18490.575155
156.059216,1001,18527.809494
35.240949,351,18542.676297
19.582294,203,18550.526587
152.197686,1001,18588.798196
134.18149,1001,18626.404636
129.02288,1001,18663.99553
146.552912,1001,18701.767027
171.926511,1001,18739.826179
140.402539,1001,18777.535648
38.040238,510,18796.797249
21.701003,174,18803.171712
19.434434,172,18810.95315
21.892902,213,18819.135526
21.911526,188,18826.46158
135.795776,1001,18864.181182
172.673656,1001,18902.397742
66.54157,628,18928.029519
69.830662,553,18947.616342
175.086606,1001,18985.386029
164.095568,1001,19024.12972
164.12882,1001,19061.743369
84.134531,592,19084.716805
164.808408,1001,19123.040626
138.123879,1001,19160.413908
20.252608,185,19167.137232
144.897634,1001,19204.992122
158.153832,1001,19242.898198
18.506019,195,19250.004515
20.498984,246,19258.778819
24.875494,346,19272.917542
186.813142,1001,19310.202079
97.383532,648,19335.057324
110.998683,1001,19372.436487
165.295986,1001,19412.229443
157.569825,1001,19450.025875
174.950854,1001,19488.310779
36.304798,406,19503.440737
123.804991,1001,19541.204808
18.60877,169,19548.916466
77.448083,604,19570.145841
146.029411,1001,19609.427223
160.108679,1001,19646.662596
46.46229,542,19668.306546
153.622622,1001,19705.924706
17.951027,149,19711.409279
17.916564,266,19722.404123
17.104025,172,19728.74012
16.888813,178,19735.215978
